PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,Sex,Embarked,Cabin
438,1,3,19.85479994189626,1,0,2.23376157158101,female,S,nan
439,0,1,29.590274198848316,1,0,8.43310757009918,male,S,C3
440,0,2,43.190478935531935,0,0,12.83259541521319,male,S,nan
441,1,2,18.51716258959774,1,0,5.519740226672149,male,S,nan
442,0,1,53.7319537433712,2,0,3.4221692848251597,male,S,nan
443,0,1,19.77393764939289,1,0,4.386511319555617,female,S,nan
444,0,3,,0,0,19.09975025487792,female,S,nan
445,1,2,51.991684502518126,0,1,1.7059248370730948,male,S,nan
446,1,3,32.766172209276796,1,2,69.03811269245796,male,S,nan
447,0,2,,0,0,70.68980819787494,male,S,nan
448,1,1,27.450569597881394,1,0,1.8846357885262544,female,S,nan
449,1,3,49.31956687435986,0,1,35.247176267321045,male,S,nan
450,0,3,50.95994088457239,1,0,32.85930450772787,male,S,nan
451,1,2,17.856498900581286,0,1,23.091455646622315,male,nan,nan
452,1,1,29.08470975385293,0,0,8.166858109004618,male,Q,nan
453,0,1,,4,1,23.189248971460668,male,S,nan
454,0,3,15.399518397509334,1,0,54.743099399365576,male,C,nan
455,1,3,28.89256673657508,1,0,9.805141224980748,female,S,nan
456,1,2,29.777181476549657,2,0,44.707313299553824,male,C,C3
457,0,1,46.23303744458266,0,0,17.74606954808742,male,S,nan
458,1,3,47.20766291051241,0,1,63.361985883882305,male,S,nan
459,1,3,24.926463723794384,0,3,27.311857847343127,male,S,nan
460,0,3,26.59767941401823,0,0,49.63094171984674,female,S,A1
461,1,3,39.33223837980672,0,0,86.31607807636628,female,Q,nan
462,0,1,21.21476749055833,2,0,16.148616053698362,male,S,C3
463,1,2,38.23528220019234,0,0,32.156844324088894,female,S,nan
464,0,2,28.425355933146385,0,0,100.99461233488768,female,S,A1
465,0,3,15.64372062279,0,1,158.71419971304363,female,S,nan
466,1,3,,0,1,23.61590879594025,male,S,nan
467,0,3,50.68235109245098,0,0,81.73554914727103,male,C,nan
468,1,3,27.43188855242217,0,0,13.033333926064504,male,S,nan
469,0,3,53.48513436152551,0,0,14.672571739064393,female,C,B2
470,1,3,,0,0,79.01978236144365,male,S,B2
471,1,1,33.922475416406655,1,0,28.393363137926418,male,Q,nan
472,1,1,64.3938124837645,0,0,51.017910737474594,male,S,nan
473,0,2,,1,0,13.207770333293377,male,S,nan
474,0,3,2.181689751453238,0,0,46.838473227370216,male,C,nan
475,1,1,48.355556903664876,0,0,54.8975566454845,male,S,nan
476,1,3,17.71126797180043,0,0,14.114642060631182,male,S,nan
477,1,3,29.39975772045961,2,0,20.59245617020639,female,S,nan
478,0,3,21.204185948452018,0,0,11.657453743769278,female,S,A1
479,1,1,33.588360323852086,0,1,62.43744814813381,male,Q,nan
480,0,2,15.917224995806738,0,0,34.4825552014408,female,C,A1
481,0,1,27.09086872569206,1,0,5.215827114848902,male,S,nan
482,1,3,36.22232223506975,0,0,89.1825358320312,female,Q,B2
483,0,3,15.0795211490232,0,0,30.425809980469783,female,S,nan
484,1,3,19.548781570134608,1,0,14.329398049570353,male,C,nan
485,0,2,24.66294891282129,0,1,28.29162644718855,male,S,nan
486,0,2,8.982176203718964,0,0,6.939756516210845,male,S,A1
487,0,2,23.572865749418177,0,0,10.85702284145248,male,S,nan
488,1,3,31.422549828592075,0,0,55.97303058644747,male,S,D4
489,1,3,,2,1,10.72961521884875,male,S,nan
490,1,1,25.765040852489992,0,1,112.48076557954441,female,S,D4
491,1,3,29.41142577185451,0,0,7.771272637700237,male,S,nan
492,1,1,20.191719794731448,0,0,64.3741255451703,male,S,C3
493,1,3,39.72040720506972,0,0,65.41465826539088,male,S,nan
494,1,1,50.521682809625744,1,0,36.724011872707536,male,S,nan
495,0,2,22.966484313165996,0,0,7.422972853687975,female,S,nan
496,0,3,36.73537435642675,1,0,13.577639864628617,male,C,nan
497,0,1,,0,1,21.430980230133347,male,S,nan
498,0,2,34.99956650305832,0,0,43.815784104110115,male,Q,nan
499,1,2,,0,0,115.63891444770046,male,C,nan
500,0,2,,1,0,33.08103022149434,male,S,A1
501,0,3,3.9854891872596276,0,0,34.82822777749251,female,S,nan
502,1,3,36.282936655980905,0,0,44.953950400869076,male,S,C3
503,1,3,47.57652427798064,1,0,17.741645203724904,male,C,nan
504,1,2,,0,1,7.418864821034229,male,S,nan
505,0,3,44.13670468870857,0,0,68.46590617147304,female,Q,D4
506,0,2,,0,0,121.09130647694356,male,C,nan
507,1,2,8.159682186927029,1,0,50.24250722975952,male,S,nan
508,0,1,,0,0,9.602766768033678,female,C,nan
509,0,3,4.231087549178444,0,3,30.089175310586544,female,S,nan
510,0,3,26.22332031304292,0,0,34.35401984378807,male,C,nan
511,1,3,48.35921280835979,0,0,16.31158120961003,female,C,nan
512,1,3,2.0084378666789284,0,0,32.938730637167566,female,S,A1
513,1,3,11.14729645924848,0,3,106.08511315816769,male,S,nan
514,1,3,14.735532445157125,0,0,20.51534665833547,female,S,nan
515,1,3,28.78186203419108,0,0,22.586041379972816,male,Q,nan
516,0,2,24.397106608129967,1,0,34.80808353334264,male,S,nan
517,1,1,49.98747753459327,0,0,21.233210513192926,male,C,nan
518,0,1,43.53805077182961,0,0,55.91481930859856,female,S,C3
519,0,3,36.88145771799467,1,0,16.28908320709627,male,S,nan
520,1,3,31.81163955798633,1,0,30.909358064257912,male,C,nan
521,0,3,35.40183176628,0,0,47.12027569721779,male,S,D4
522,0,1,17.201255847956062,0,0,8.16154509602768,male,S,nan
523,0,3,42.12955012657088,0,1,22.447502969419524,female,S,nan
524,1,1,13.575358311791582,0,0,19.807793900347235,female,S,nan
525,0,2,41.812966411582345,0,0,17.91434298534381,male,S,nan
526,0,1,46.89906628072305,0,0,15.308710873704198,female,S,nan
527,1,1,32.757536730277266,0,3,5.944499379719044,female,S,C3
528,0,3,27.14491064505135,0,0,37.54077563891171,male,S,nan
529,1,2,35.50449367049026,0,0,3.4792017098162984,male,S,nan
530,1,3,1.0,0,1,67.60902343236305,male,S,nan
531,1,3,34.082744168039184,0,0,13.00343236599913,male,S,nan
532,0,2,28.056367031322797,1,0,11.060942932761643,male,Q,nan
533,0,3,28.965892360673628,1,0,12.461463399307023,male,S,C3
534,0,1,39.9447214370185,0,0,76.7575476386645,female,S,nan
535,1,3,28.615850637311446,0,0,13.373611654649418,male,S,B2
536,0,3,13.167000578558206,0,0,25.5777079326511,female,Q,nan
537,0,3,27.649661273032017,0,0,3.8951567307076664,female,C,nan
538,0,3,30.679554519171955,1,1,58.5460481454044,male,C,nan
539,1,1,31.366541717924683,0,0,69.33179558976876,male,Q,D4
540,0,3,32.04783082563348,0,0,1.2491400142206208,female,S,nan
541,1,2,44.77085115131902,0,1,11.684413373688065,female,Q,nan
542,0,1,13.95249898100486,0,0,5.975145961387375,male,S,nan
543,0,2,32.24765661439032,0,1,121.46508640005456,female,C,nan
544,0,3,48.403980629964494,0,0,7.956742121248636,male,C,B2
545,1,3,4.548133294410668,2,0,43.626844106461,female,Q,C3
546,0,3,32.304876871310775,0,0,50.19982537704053,female,S,nan
547,0,3,21.21201172139087,0,0,85.13104543440237,male,C,nan
548,1,1,24.324699425139976,0,1,14.738558786605159,male,S,nan
549,1,3,16.58029120339088,0,1,3.979492196958568,male,S,nan
550,1,2,,0,3,2.6811658199353836,female,S,nan
551,1,3,,0,0,29.670675839652855,female,S,nan
552,0,1,11.365759762930402,1,1,38.24285673522424,female,S,nan
553,1,3,12.740654964057,0,0,16.328084149999047,male,S,nan
554,0,2,10.821948732629185,0,2,32.344876836989705,male,S,nan
555,1,1,54.74756515610746,0,0,25.313472962538707,male,S,nan
556,1,3,22.99607426994134,0,1,18.380515194806033,male,S,B2
557,1,1,,0,0,,male,S,nan
558,1,1,23.859647353959524,1,0,3.9449032351397597,female,C,nan
559,1,3,,0,0,6.254072099877696,male,S,nan
560,1,2,26.290315624090685,0,0,38.886964387760244,male,C,nan
561,1,3,65.34453228318011,1,0,133.1658556405611,female,S,nan
562,0,2,,0,2,33.44869003276865,female,S,nan
563,0,3,,0,0,18.36890503686901,male,S,nan
564,0,3,39.08982449439444,0,0,47.159423000687205,female,S,nan
565,1,3,,0,0,138.60107551079014,male,S,D4
566,0,3,3.9426692367297953,0,0,12.721513214209429,male,S,nan
567,0,3,,1,0,12.768269619882386,female,S,nan
568,0,3,46.521346276331485,1,2,0.18756415143952887,female,S,nan
569,1,2,44.86775764019454,1,3,15.228628396586554,male,S,nan
570,1,1,22.886953886316196,4,0,3.2512469571470004,male,S,D4
571,1,3,,1,0,76.17159692737104,male,C,nan
572,0,3,40.57160052804279,1,0,98.3384993906896,male,S,nan
573,0,1,35.376692541547555,1,1,4.821818187739764,female,S,nan
574,0,2,,1,0,134.5630758854354,male,S,nan
575,0,3,,1,0,23.676908273954332,male,S,C3
576,0,3,31.351190315059178,2,2,0.6584184807970503,male,S,nan
577,1,3,45.34563976892364,0,1,87.5900419431581,male,S,nan
578,1,3,,0,0,15.420819582237987,male,S,A1
579,1,3,38.96201103430167,0,0,58.20829568879078,male,S,D4
580,0,2,34.50735457943854,1,0,14.773724513460055,male,S,C3
581,0,3,40.57714981686884,0,0,8.67260428473322,male,S,nan
582,1,2,42.3436447459256,1,0,27.05399449214486,female,S,nan
583,0,3,19.63025399208238,1,0,5.39973195703257,female,Q,nan
584,0,2,6.254088697608282,2,0,47.284336583926084,male,S,nan
585,0,3,21.96396687759825,0,0,56.264648501430884,male,S,nan
586,1,3,42.592346104141605,1,0,8.003689810894231,male,S,nan
587,1,3,21.84094339887342,1,0,44.347700438381914,male,S,nan
588,0,3,19.63637180406419,2,2,39.108635939957836,male,C,nan
589,1,2,,1,0,102.3113946729279,female,C,nan
590,1,3,55.113389540988614,0,2,3.494768183322083,female,S,nan
591,1,2,41.67284780066699,0,0,6.26716845196741,male,S,nan
592,1,2,,0,0,14.957782011406483,female,C,nan
593,0,2,43.73201810830237,3,1,7.066965385356107,male,S,nan
594,1,1,38.062271242379325,0,0,16.743335569227376,male,Q,nan
595,0,1,26.15723159989683,1,0,2.8045854519709827,male,S,nan
596,1,3,27.325420490228076,1,0,48.56476514782588,male,S,nan
597,1,3,23.50031671341419,0,0,38.61708820620323,female,S,nan
598,1,3,67.9037409390175,0,0,20.53385311218736,male,S,nan
599,1,1,,0,0,91.12007917558039,female,C,nan
600,1,2,22.974893600404197,1,0,166.74696044738957,male,S,A1
601,1,1,36.44970322541106,0,0,17.2231095244551,female,S,nan
602,1,3,15.042400691083396,0,0,88.93813264913267,male,S,nan
603,1,3,,1,0,18.624958545595696,male,C,nan
604,0,2,20.114498110796468,0,0,54.074990661559795,male,S,nan
605,1,3,36.965738773025755,1,0,57.15905394589694,female,Q,nan
606,1,1,45.15667563127545,0,0,14.025418086853934,male,C,nan
607,0,2,,0,0,34.88435597316626,male,S,D4
608,1,1,31.069814881384755,0,0,15.64213698242507,female,C,nan
609,1,2,29.856630230412218,0,0,46.78921451352974,male,Q,nan
610,1,3,28.881604095136947,0,0,16.90140811382546,male,S,B2
611,1,3,21.33787191055122,1,0,5.178055244722463,male,S,nan
612,0,1,,0,3,57.52805659593314,male,S,nan
613,1,3,51.15406041793855,0,2,47.01327423824036,male,S,nan
614,0,3,28.126218826065227,0,0,55.25064689774689,male,S,nan
615,1,3,,0,0,41.887851264064686,male,C,nan
616,1,3,22.213684845508126,2,0,55.58645339537695,male,S,B2
617,0,2,45.65537487010973,0,1,7.772705806166137,male,S,nan
618,0,3,39.49629618088494,3,1,48.790841884017496,female,S,nan
619,0,2,37.82477308436772,0,0,8.408710795156985,male,S,D4
620,0,3,25.96594261580802,0,0,32.04495361157372,male,S,nan
621,0,2,,0,0,33.37283450376173,male,S,D4
622,0,3,20.368363688215602,0,1,13.701939933825072,female,S,nan
623,0,1,25.93559654548627,1,1,34.21589474147299,male,S,nan
624,0,2,43.762165067180305,0,0,48.53367419797235,male,S,nan
625,1,3,42.37702634432643,0,0,24.839643590391145,female,Q,nan
626,0,3,15.462307233713352,0,0,4.455713566950705,male,S,nan
627,0,2,,0,0,10.155697701063149,female,S,A1
628,0,3,31.276181215794438,2,2,50.495056345484855,female,S,A1
629,1,3,,2,0,20.895053223384245,female,S,D4
630,0,2,1.9243051151995836,1,0,16.138247040578733,male,S,nan
631,1,3,33.73582762377231,1,0,79.25653931855885,male,S,nan
632,0,3,9.74737169218935,1,0,18.01221166431796,male,S,nan
633,0,3,20.50220059387959,0,1,116.31488297530355,female,S,nan
634,0,2,24.415787938068497,1,0,39.21129815990251,female,S,nan
635,0,2,23.602629020165082,0,1,68.93398969613189,female,S,nan
636,1,3,21.959958874941478,1,0,19.13108675771284,male,S,nan
637,0,3,29.804502375457368,2,0,58.75628635100866,female,Q,nan
638,0,3,,0,0,10.937110664272474,male,S,nan
639,1,3,8.494367919614785,1,0,12.643731554163237,female,Q,nan
640,1,3,41.008109381580255,2,0,43.84684714788767,male,S,nan
641,1,3,40.616646423658764,0,0,4.618517751801731,male,S,D4
642,1,3,41.9260274953287,0,0,15.284871841443696,male,S,nan
643,1,3,7.359349804170812,2,0,38.45344801802581,female,S,nan
644,0,3,34.03431321247019,2,0,95.07907492379225,male,S,nan
645,1,2,39.501693409200385,0,0,9.38883542155475,male,C,nan
646,0,3,14.747570007626017,0,1,61.32493018360336,male,S,nan
647,0,2,29.83301209864087,1,2,24.349517726830133,male,S,B2
648,1,2,28.014133642999695,0,0,147.5901979036062,female,S,nan
649,1,3,56.41118454923982,0,1,73.49031649671582,male,S,nan
650,1,2,57.60519253668231,0,0,28.756226121655047,male,S,nan
651,0,1,5.566832296712089,0,3,52.047838400617444,female,S,nan
652,1,3,65.86194158305585,0,0,1.2629822790804863,male,S,D4
653,0,3,,0,0,66.00852846413494,male,S,B2
654,1,1,,0,0,12.04772486593605,male,S,nan
655,1,1,43.7722207225241,1,1,49.06691670061436,male,S,C3
656,1,2,15.262491710793801,0,0,29.006034110579016,male,S,nan
657,1,3,,0,0,14.262130784426345,male,S,nan
658,1,3,28.14076070814207,0,0,87.47617481547563,male,C,C3
659,0,1,37.73778506716967,0,0,0.7473980394339819,female,Q,nan
660,0,3,33.044748384519075,0,1,18.32341226524746,female,S,B2
661,0,1,47.04692253786858,0,0,13.539851874152049,female,S,nan
662,1,2,30.793293375617903,0,0,9.43457818953759,male,C,nan
663,0,3,27.265825993318487,0,0,30.64348014914564,male,S,nan
664,0,1,45.592931379329116,0,0,30.623460181157917,female,S,C3
665,1,1,38.11574149044975,0,0,26.83617058261317,female,S,nan
666,1,2,40.31129421765287,2,1,36.66432779439449,male,S,D4
667,1,3,20.063493252250346,1,2,10.855769197503733,male,Q,nan
668,1,3,,0,0,103.97254863628064,male,nan,nan
669,1,3,21.468028922835828,0,0,2.128651878057977,male,Q,nan
670,0,1,20.698089907631463,0,0,86.62705507125752,male,C,nan
671,1,1,,0,0,2.364723437500966,male,S,nan
672,1,3,,0,0,14.018512897381433,female,C,nan
673,1,2,27.450610801780194,0,0,22.034429834218905,male,nan,nan
674,0,3,,0,0,7.310987070215088,male,S,nan
675,1,3,49.54280620959438,0,0,19.39996929359437,male,S,nan
676,1,1,,1,0,17.356725789812682,female,S,C3
677,1,3,17.782569312625917,1,1,40.50306574163569,female,S,nan
678,0,1,52.54296141681533,1,0,15.724035179780648,male,S,A1
679,1,2,28.81524841008808,0,0,20.639511133693333,male,S,nan
680,1,3,31.529395348249132,0,2,12.80255680846846,female,S,D4
681,1,3,,0,0,144.64934811331423,female,S,nan
682,0,3,16.798040268690634,1,0,8.285998938611908,male,S,nan
683,1,3,8.404728260428268,0,0,20.541162983298896,female,S,nan
684,1,3,38.876590691580674,0,0,31.77269864303935,male,S,nan
685,0,3,,0,0,15.172374931304732,male,Q,nan
686,1,3,,2,0,0.8298648974149188,male,S,nan
687,0,1,13.951933052119054,0,0,27.92843115420287,male,S,D4
688,1,3,11.467954112770133,0,0,20.298823587636367,male,S,nan
689,0,3,37.097011376394896,0,0,0.6002298189765325,male,C,nan
690,1,2,51.875045445025776,0,0,27.4162730665512,female,S,C3
691,1,3,30.636550025676712,0,0,9.991255228244418,male,S,nan
692,1,2,37.997515092715474,0,0,42.38567006284405,female,S,nan
693,1,1,2.9685624468487077,0,1,1.4533135129655588,male,C,C3
694,1,3,,1,0,18.283936951154676,male,Q,A1
695,0,2,14.132571927505278,0,0,10.475668912038127,female,S,B2
696,0,3,2.221835175755725,1,0,2.0033565509561013,female,S,D4
697,1,3,31.39621339334636,0,0,69.34324780140092,male,S,nan
698,1,3,,1,2,20.60542472524788,female,S,nan
699,0,2,10.528158491731993,0,0,14.713190641794357,male,C,nan
700,0,2,21.910689986805437,0,0,50.24329183471677,male,Q,B2
701,1,3,,0,2,19.481188962895217,male,Q,B2
702,1,3,35.44792328200248,2,0,34.387125989883025,male,C,nan
703,0,3,34.13091278258596,0,0,20.37983839166461,male,S,nan
704,0,3,42.66008181606412,1,0,17.87903972386381,male,Q,nan
705,0,1,40.60956412433383,1,0,35.364961263861275,female,S,nan
706,1,3,46.24178544574002,0,0,1.0678557452492428,female,S,B2
707,0,1,29.672183199868716,0,0,19.880184773956092,female,S,nan
708,1,1,34.10027006184171,0,0,101.72641496361668,female,S,nan
709,0,3,,0,1,4.562175779736612,male,C,D4
710,0,1,31.75402211216987,0,0,56.26756715907238,male,Q,nan
711,1,1,23.940682506202428,0,0,8.703098576063423,female,C,nan
712,1,1,,0,0,67.87002282439465,male,C,nan
713,1,2,17.845403224215502,0,0,5.465344602914719,male,S,nan
714,1,3,35.81344403369253,1,0,15.613487789207943,male,S,nan
715,1,1,,0,1,28.541282079010383,male,C,nan
716,1,3,20.083980615766908,1,0,126.93292476446186,male,S,nan
717,1,3,20.097450119793407,0,0,9.49036317830244,male,C,nan
718,0,1,12.149218447149565,0,0,46.09532337777907,male,S,nan
719,0,1,43.893199447939395,0,0,14.969953788010097,male,S,nan
720,1,3,30.839956208210918,0,0,52.251018997482205,female,S,C3
721,0,3,17.18939971618758,0,2,33.83296284920532,male,S,nan
722,1,3,,2,0,2.770627676154044,female,C,nan
723,1,3,,0,0,25.131718523628525,female,Q,B2
724,0,1,9.305740908322626,0,3,4.997332408784702,male,S,nan
725,1,2,44.50772319367743,0,0,10.9655099387213,female,S,nan
726,0,3,21.91209365129136,0,2,27.40957751777256,male,S,B2
727,1,2,,0,0,6.896289017552064,male,S,nan
728,0,3,30.297110295063074,0,0,86.91845814803739,male,S,nan
729,0,3,46.267543730456666,0,2,19.12494996938285,female,S,nan
730,1,3,29.99054071756152,0,0,24.367175236886848,female,S,nan
731,1,3,12.31280167089416,0,0,25.570838066018936,male,S,nan
732,0,2,37.586216559626614,4,0,16.045302250977382,male,S,nan
733,1,1,22.667648998205003,0,0,14.222859938821136,male,C,nan
734,1,1,57.07489758717726,0,0,32.206170534056355,female,S,D4
735,0,3,29.68376403103059,2,0,63.85103983989434,male,S,nan
736,1,1,1.0,0,0,44.49805448983637,male,S,nan
737,1,1,34.88179209625727,0,0,6.606717039301142,female,C,nan
738,0,1,57.89666798777331,1,0,71.51308512227384,male,C,D4
739,1,1,52.55084418390815,2,0,39.793933099662205,male,S,nan
740,1,3,56.24883718697019,1,0,69.50568340663966,male,S,nan
741,1,2,,0,0,13.683728711477634,male,C,nan
742,1,3,42.92620974166329,3,0,71.2483500016464,male,S,nan
743,1,1,,0,0,7.381495638578118,male,S,nan
744,0,3,32.952196291545405,3,0,51.90315116984317,male,Q,D4
745,1,2,11.24218978327388,1,0,19.713983813653634,female,S,nan
746,0,2,20.355391409200614,2,0,0.15875206086938706,male,S,nan
747,1,3,,0,0,85.92382578067055,female,C,nan
748,0,3,42.72905156206794,0,3,73.15677669288917,male,S,nan
749,0,3,41.310427264210006,0,2,7.510468447473921,female,S,nan
750,0,1,33.7138860752969,0,0,11.825375111532185,male,S,A1
751,1,1,10.11888943819691,0,2,46.15272276928784,female,C,nan
752,0,3,25.18122820772906,2,1,45.729834265377015,male,C,nan
753,0,2,18.881310997330473,0,0,41.9816948438294,male,C,nan
754,1,3,42.310298472070116,0,0,2.4075299521725926,male,S,nan
755,1,3,46.78368036584918,0,0,7.208720470476924,male,C,nan
756,0,3,45.017590997447805,0,0,4.205882798494443,female,Q,nan
757,1,3,18.7493184184532,0,0,22.850584954732664,female,S,nan
758,0,3,1.0,0,0,0.8107650190392504,female,S,A1
759,0,1,4.07905247711421,1,0,4.18285883168047,male,S,D4
760,1,1,,1,2,28.57536913977103,female,C,C3
761,0,3,23.881803379862554,0,0,5.02335932665058,female,S,A1
762,1,3,,0,0,41.22585065729224,male,S,nan
763,1,2,53.518574254825396,0,0,3.6073286266243008,male,Q,nan
764,1,2,48.04481920958074,1,0,76.96972638355884,female,Q,nan
765,0,3,,1,1,8.314476163858851,male,Q,B2
766,1,3,25.445655179572377,0,0,9.495554947477908,male,S,nan
767,1,3,27.784532414209682,1,0,0.16053815923150677,female,S,nan
768,0,2,32.99386057661826,0,0,43.97068238049486,male,S,nan
769,0,2,52.90068557913432,0,0,19.960252741768112,male,S,nan
770,0,3,35.825777651439786,1,0,141.79741503203655,male,C,nan
771,1,2,40.227420979067546,0,1,4.235782872545945,female,S,nan
772,1,3,46.65441658151748,0,0,61.46395018141478,female,S,nan
773,0,3,,0,0,6.552395482550611,female,S,C3
774,1,1,40.64549744087362,0,0,31.32443110990209,male,S,nan
775,1,1,25.428753057406634,0,0,12.081918608401349,male,C,nan
776,1,1,,0,0,21.765600146790593,male,S,nan
777,0,3,1.0,0,0,4.565583867993777,male,S,nan
778,0,3,,0,0,34.09392981384233,male,S,nan
779,0,1,37.40273681459243,1,0,16.927647574295193,female,S,nan
780,1,3,31.350093697434296,0,2,0.12416715461564784,female,S,nan
781,1,3,,2,0,10.641900787044783,male,Q,nan
782,1,3,,0,0,0.12348002024943269,female,S,nan
783,0,3,11.298200584532722,0,0,5.530334402074463,female,S,D4
784,0,1,29.302216364336008,0,0,55.43444715690244,male,C,nan
785,0,1,,1,0,12.946509033702625,male,S,nan
786,1,3,19.024039810194132,0,0,42.410067575728235,male,S,nan
787,0,1,,1,0,46.440737184674646,male,S,nan
788,1,3,6.5007346557769985,0,0,0.7480417500837772,male,S,A1
789,1,1,50.143640150487904,0,0,88.364800558302,male,S,nan
790,0,1,19.81658898830871,0,0,15.621176199859827,male,C,nan
791,0,1,59.155302389288295,0,0,50.15929142743023,male,Q,nan
792,0,2,,0,0,15.471394938138848,female,S,A1
793,1,1,,0,0,13.641380821158045,female,S,nan
794,1,1,28.92710839962826,0,0,45.773594090711825,male,S,nan
795,0,3,29.254214432222316,0,1,84.31789830600513,male,S,nan
796,0,2,21.231574668280885,0,2,25.710152967315103,male,S,nan
797,1,2,31.427296975811025,0,0,0.7525776617928039,male,S,nan
798,0,1,34.31098106900369,0,0,21.77689053477173,male,S,nan
799,0,2,18.32825162072989,0,0,10.770120756620639,male,Q,nan
800,0,2,27.88685597003168,0,0,24.65504101451396,male,C,nan
801,0,3,20.85356644217185,0,0,16.719646313623883,female,S,nan
802,0,1,63.04512900941516,0,1,8.398240373561954,male,C,nan
803,1,3,28.39890383628153,1,0,1.5062780937368045,female,S,nan
804,1,3,52.10586619960011,0,0,0.5752401108030256,male,C,nan
805,1,1,26.86347620328852,0,0,38.65414195720788,male,nan,nan
806,1,1,33.45967080225616,1,0,14.258273582340323,female,S,nan
807,1,1,10.540220961143596,0,1,85.16068749285799,male,S,nan
808,0,3,23.217447417915963,0,0,103.04024111546308,male,S,nan
809,0,1,32.75275272644408,2,0,41.76114937048597,female,S,nan
810,1,3,,2,0,27.648340361129737,male,S,nan
811,0,3,32.91875027630593,1,0,9.923126072086434,male,S,nan
812,1,3,49.763945237298486,0,0,18.52837202802471,male,S,nan
813,1,3,,0,0,25.93690854705032,male,S,A1
814,0,3,53.29731942223795,3,0,68.7035515466104,male,S,nan
815,1,1,,2,0,32.39130780253294,male,S,nan
816,1,2,64.35822930445116,0,1,9.186421292783551,female,S,nan
817,0,2,22.661755057745218,0,0,15.96471533315105,female,S,nan
818,0,3,18.5863034041338,0,0,104.36136145292801,male,S,nan
819,1,3,12.154233679509005,0,1,7.932121836811229,male,C,nan
820,1,3,,1,0,44.063338588223665,female,S,nan
821,0,1,41.58198980295951,0,0,5.430369097996207,female,S,nan
822,1,3,24.85524936598553,0,2,6.2405888852100855,male,S,nan
823,0,3,,0,0,72.8494545052752,male,S,nan
824,1,3,39.67153668420784,0,0,19.437558292203843,female,S,nan
825,1,3,58.208848334946055,0,0,21.04816305646075,female,S,nan
826,0,2,7.256423925271285,0,0,12.711775081553519,female,C,nan
827,1,2,25.85227842944331,0,0,15.105851215896251,male,S,B2
828,1,3,22.99343993282903,2,1,18.73299282211326,male,S,nan
829,1,1,1.0816011920752757,0,0,8.101309950122186,male,S,B2
830,0,2,45.074744469305564,0,1,6.911091483316455,male,S,nan
831,0,1,25.7792499408513,0,0,49.30727234727559,female,C,nan
832,0,1,40.424652472305155,0,0,12.606235183637606,male,S,nan
833,0,3,63.916693047779376,0,0,19.950310024405265,male,S,nan
834,0,3,24.577966468499678,0,0,101.83449450639655,female,C,nan
835,1,2,23.59328175147125,0,0,1.0220223378868045,female,S,nan
836,1,2,31.42063046099794,0,0,9.903439418928986,female,S,nan
837,1,2,,0,0,23.242663313829315,female,C,nan
838,0,3,21.48266113300283,0,0,65.51980659887904,male,S,C3
839,0,3,20.551056841584106,0,0,49.89018531234414,male,S,nan
840,1,3,45.0292444184998,0,0,68.73093322953709,male,Q,nan
841,0,2,35.190270195651514,0,0,10.361523213711129,female,S,nan
842,1,2,1.0,0,0,25.095673931069722,female,S,B2
843,1,3,11.93181890769793,0,0,83.05534222399424,male,S,C3
844,0,3,51.46792002549455,0,0,58.15405717455744,male,S,A1
845,0,3,35.52796010464278,0,0,22.14753485727105,male,S,A1
846,0,3,18.64815899995989,4,0,2.8903405305042393,male,S,nan
847,0,3,,4,0,27.934145792222214,female,S,nan
848,0,2,29.891931755624217,3,0,0.5791166471844446,male,C,nan
849,1,2,,0,0,53.286179265565636,female,S,A1
850,1,2,10.00518077454755,0,0,86.04817870420192,male,S,nan
851,1,1,17.506237489278355,0,1,43.761900860944806,male,C,nan
852,1,1,33.65785844551914,0,1,10.121306149187689,male,C,B2
853,1,3,28.25239858281597,0,0,21.082700730259354,female,C,D4
854,0,2,,0,0,23.182346883911936,male,C,C3
855,0,1,11.87214273828583,0,0,13.749542184256454,male,nan,nan
856,1,3,34.87836580593415,0,3,65.75297220536314,male,S,nan
857,0,3,,0,0,13.675483900419119,female,Q,nan
858,0,2,36.75886893366461,1,0,61.929526236124815,female,S,nan
859,1,3,31.71712022654308,0,0,25.38032242131898,female,S,nan
860,1,3,,1,0,4.306814915698312,male,Q,nan
861,1,3,17.59465828481322,0,0,69.47321393953466,female,S,D4
862,1,3,28.656020409623068,0,0,22.084917844427256,male,S,nan
863,0,1,47.965734866765885,0,0,3.303580020053016,female,S,nan
864,1,3,,0,0,69.47202743394249,male,S,B2
865,1,2,16.797842154448055,0,1,47.855799384285596,male,S,nan
866,1,3,22.5624172129019,0,1,10.327855908519068,female,S,nan
867,1,3,,0,0,17.479175651170568,female,Q,nan
868,1,1,24.28404704087772,0,0,80.03164590175388,male,S,nan
869,0,1,36.73689760441554,0,0,13.35379372873456,male,S,nan
870,0,3,37.28123453086094,2,1,27.258175985941097,female,C,nan
871,0,3,42.5902561158674,0,0,51.042125392628115,female,C,nan
872,0,1,,0,0,14.3509734823939,female,S,C3
873,0,3,,0,1,63.15915733718539,male,S,nan
874,0,3,16.15353356985458,0,0,38.49015070819162,male,nan,B2
875,1,3,16.598750524644053,0,0,25.698468395515533,female,nan,nan
876,1,3,28.601313591332545,0,0,22.094270623627388,female,S,B2
